id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
206,new-schools,Sims-Fayola Foundation,sims-fayola-foundation-2,https://www.newschools.org/venture/sims-fayola-foundation-2/,Diverse Leaders,https://www.sffoundation.org/,"The Sims-Fayola Foundation was launched in 2014 as a 501(c)(3) to help change this narrative. We boldly accept the challenge to improve the lives of young men and boys of color by addressing the obstacles (educational and societal) that directly affect their life outcomes. We use original programming and awareness campaigns, partner with established community foundations and organizations, and individual schools and districts to address these stubbornly persistent issues for urban males. Our programs, services, mission, and values are driven by three pillars: 1. Building Awareness, 2. Building Equity by Design 3. Building Capacity. Our desired outcome is to provide direction, education, guidance, resources, direct support, and ultimately relief in these areas so the futures of these young men look like their dreams. The Sims-Fayola Foundation seeks to achieve their mission by launching a new fellowship designed to equip male teachers of color with equity-centered and gender-specific tools, resources, and support systems needed to increase their pedagogical knowledge and confidence.",,,2022,2022,,,,,
207,new-schools,Sledge Institute,sledge-institute-2,https://www.newschools.org/venture/sledge-institute-2/,Innovative Schools,https://sledgeinstitute.org,"The Sledge Institute is a K-12 charter school in rural northeastern North Carolina’s Kerr Tar region. It connects curriculum to students’ lived experiences, offering opportunities to learn from industry professionals and reigniting exploration and wonder in education. With a learner-centered model based on six key elements, students explore essential questions like, “Why do I need to learn this?”, “When will I use this?”, and “What if…?”",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Sledge-Institute-1.png,,,,
208,new-schools,Snorkl,snorkl-2,https://www.newschools.org/venture/snorkl-2/,"GenAI Math Tutoring,Learning Solutions",https://snorkl.app/,"Snorkl provides students with immediate, personalized feedback on their thinking and problem solving. Using its multimodal tools, students record visual and verbal explanations to show their reasoning and receive real-time support tailored to their work.",,,2023,2025,https://www.newschools.org/wp-content/uploads/2025/10/Snorkl-1.png,,,,
209,new-schools,Social Cipher,social-cipher,https://www.newschools.org/venture/social-cipher/,Learning Differences,https://www.socialciphergame.com/,"Social Cipher builds social-emotional learning video games that help youth of all neurotypes understand themselves and those around them, and software that helps educators and counselors better understand their students’ social emotional well being.",Past,,2018,,https://www.newschools.org/wp-content/uploads/2022/12/Social-Cipher.png,,,,
210,new-schools,Social Optics,social-optics,https://www.newschools.org/venture/social-optics/,Learning Differences,http://www.mysocialoptics.com,"Social Optics is a web based social communication solution for neurodivergent teens. We believe that understanding yourself and the science of communication is the foundation for positive self-esteem, relationships, and resilience. Social Optics allows schools to combine direct instruction, self-reflection and independent learning activities to help students develop authentic and empathetic communication skills.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Social_Optics_Full_Logo_TM-1024x384.jpg,,,,
211,new-schools,South Shore Charter School,south-shore-charter-school,https://www.newschools.org/venture/south-shore-charter-school/,Innovative Schools,https://www.southshorecharterschool.org/,"South Shore Charter School’s mission is to cultivate in our students the tenacity, integrity, and curiosity needed to become innovative and socially responsible leaders, ready to face and solve the ever-changing challenges facing our society.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/SSCS-logo5A.jpg,,,,
212,new-schools,Southern Nevada Black Educators Initiative,southern-nevada-black-educators-initiative-2,https://www.newschools.org/venture/southern-nevada-black-educators-initiative-2/,Diverse Leaders,https://www.snbei.org/,"The Southern Nevada Black Educators Initiative (SNBEI) addresses ongoing teacher recruitment and retention issues in Nevada by exposing the community to the uplifting impact of teachers of color and investing in human capital. SNBEI provides a continuum of support and advocacy to Black preservice and in-service educators through professional development services, critical mentorship, intentional recruitment and retention strategies and legislative advocacy in their Amplifying Black Voices Community Outreach initiative.",,,2022,2022,,,,,
213,new-schools,"Sown To Grow, Inc",sown-to-grow-inc,https://www.newschools.org/venture/sown-to-grow-inc/,Learning Solutions,https://www.sowntogrow.com/,"Sown to Grow was part of the Expanded Definition of Student Success Ed Tech Challenge. Funds supported Sown to Grow’s student-led goal setting, reflection, and metacognition platform that builds better, more confident learners.",,,2015,2022,,,,,
214,new-schools,Spelligent Education,spelligent-education,https://www.newschools.org/venture/spelligent-education/,Learning Differences,http://www.spelligent.org,"Spelligent seeks to ensure communities, caretakers, educators, and students understand how learners vary and understand how to attend to this variability in school and beyond. We do this by helping schools design school-wide systems that center learner variability, partnering with education support organizations to integrate the lens of learner variability into their programs, elevating voices through storytelling across multiple media platforms",Past,,2021,2023,https://www.newschools.org/wp-content/uploads/2023/09/spelligent.png,,,,
215,new-schools,Springpoint,springpoint-2,https://www.newschools.org/venture/springpoint-2/,Learning Solutions,http://springpointschools.org,"Transformative Learning Experiences (TLEs) are project-based curricula that make high school meaningful. Developed by Springpoint, TLEs are deeply researched, youth-centered, informed by culturally responsive pedagogy, and richly supported for teacher implementation. Explicitly designed with both rigor and purpose in mind, TLEs focus on real-world problems that leverage students’ passions and speak to their interests and identities. They require students to engage in deep thinking and practice of essential post-secondary skills, create an authentic product, engage with experts and members of the community, and present their work to an authentic audience.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Springpoint-logo-2-1024x407.png,,,,
216,new-schools,St. Louis Voices Academy of Media Arts,st-louis-voices-academy-of-media-arts,https://www.newschools.org/venture/st-louis-voices-academy-of-media-arts/,Innovative Schools,https://www.stlouisvoicesacademy.org/,"St. Louis Voices Academy of Media Arts is a free, public charter school that leverages media arts and storytelling to equip students with the agency to excel academically, author their own futures, and make meaningful contributions in their communities. SLVA is launching with kindergarten and first grade this fall and will grow a grade each year until fifth grade.",,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/stlouis.png,,,,
